StudentID,Name,Math,Science,English,History,Computer
S16094,Megan Stafford,84,63,48,68,94
S16095,Brenda Abbott,98,92,71,35,100
S16096,Misty Martinez,98,88,75,53,73
S16097,Kimberly Hays,68,35,65,51,100
S16098,Leslie Elliott,31,84,56,98,84
S16099,Mercedes Hernandez,62,34,88,84,74
S16100,John Marsh,61,68,78,72,54
S16101,Tracey Abbott,82,63,49,55,82
S16102,Debra Sellers,66,38,94,79,77
S16103,Elizabeth Smith,48,71,60,65,100
S16104,Travis Andersen,73,88,98,31,100
S16105,Steven Palmer,91,35,42,50,100
S16106,Pamela Turner,86,73,59,31,100
S16107,Ashley Heath,52,81,81,35,74
S16108,Vanessa Weber,66,36,35,69,100
S16109,Kyle Marsh,47,93,74,34,100
S16110,James Christian,59,98,99,62,60
S16111,Lauren Preston,81,40,70,55,61
S16112,Anthony Ramirez,66,65,83,37,100
S16113,Ann Snyder,64,82,89,34,80
S16114,Susan Parker,47,49,74,42,73
S16115,Joann Johnson,89,66,34,36,89
S16116,Ronald Phillips,41,67,58,57,74
S16117,Chelsea Lam,40,51,98,85,100
S16118,Amanda Osborn,74,60,45,51,61
S16119,Kyle Stanley,64,69,96,87,83
S16120,Jeremy Tanner,59,72,39,63,100
S16121,Keith Wyatt,80,71,64,37,100
S16122,Robin Richard,38,98,37,61,63
S16123,Patrick Ball,89,67,34,88,90
S16124,Michele Ortiz,58,43,75,60,75
S16125,Keith Lopez,41,77,46,83,84
S16126,Cody Martin,58,43,72,72,89
S16127,Michele Weiss,75,62,77,67,93
S16128,Johnny Wolfe,77,40,66,90,54
S16129,Brian Nelson,45,74,39,79,100
S16130,Dr. Margaret Martinez,56,83,90,38,100
S16131,Shirley Williams,52,91,52,62,100
S16132,Brian Gill,93,42,44,58,59
S16133,Paul Burton DVM,31,32,90,44,100
S16134,Glenda Johnson,71,64,99,72,70
S16135,Michelle Parks,82,45,65,64,61
S16136,Lisa Brown,47,59,79,39,100
S16137,Kevin Stephens,38,85,69,77,71
S16138,Kelli Taylor,66,54,74,78,80
S16139,Bradley Nolan,54,69,76,32,99
S16140,Mark Patterson,54,59,97,71,100
S16141,Sandra Huffman,86,32,30,81,74
S16142,Thomas Petty,38,44,68,33,67
S16143,Emily Suarez,78,36,90,44,78
S16144,Kaylee Strickland,79,99,99,92,94
S16145,Matthew Rodriguez,55,55,42,39,100
S16146,Bryce Moon,52,85,43,51,100
S16147,Joseph Rivera,83,64,64,72,80
S16148,Jasmine Price MD,70,36,78,87,59
S16149,Michael Roberson,34,87,43,76,63
S16150,Sara Johnson,34,62,32,45,78
S16151,David Sanders,33,75,72,81,97
S16152,Tara Cuevas,45,84,47,46,86
S16153,Aaron Hall,62,57,96,65,81
S16154,James Dyer,52,52,75,85,100
S16155,Natalie Neal,38,53,93,50,100
S16156,Maria Diaz,46,37,38,59,100
S16157,Christopher Mcdonald,51,76,94,40,82
S16158,Barbara Carey PhD,95,86,42,60,63
S16159,Cindy Munoz,74,64,48,40,98
S16160,Jeremy Obrien,95,78,94,77,93
S16161,Stephen Benitez,85,64,66,71,57
S16162,Jeffery Watts,75,84,78,46,61
S16163,Nicholas Leon,66,61,39,45,86
S16164,Joshua Montoya,67,91,81,55,74
S16165,Kim Vargas,56,96,32,91,96
S16166,Brandon Torres,42,68,93,41,70
S16167,David Chaney,70,79,72,32,81
S16168,Scott Day,37,83,44,75,97
S16169,Catherine Pollard,80,68,57,75,96
S16170,Kathleen Roach,41,83,86,80,100
S16171,Michael Gutierrez,67,86,37,46,51
S16172,Howard Quinn,59,72,36,60,60
S16173,Matthew Morales,88,86,73,47,88
S16174,Brandi Edwards,81,32,81,59,84
S16175,Anthony Carrillo,49,74,52,55,72
S16176,Victoria Hall,80,35,59,58,76
S16177,Brooke Sanchez,75,81,93,68,97
S16178,Zachary Freeman,71,73,79,79,100
S16179,Kevin Jensen,51,52,47,68,57
S16180,Daniel Rhodes,85,53,48,40,100
S16181,Amanda Hudson,33,76,92,96,100
S16182,Jeffery Richardson,94,33,58,93,56
S16183,Barbara York,88,30,69,71,81
S16184,Jennifer Atkins,82,39,63,98,76
S16185,Shawna Douglas,67,56,70,54,100
S16186,Robert Taylor,94,42,35,51,93
S16187,Denise Hamilton,52,97,51,44,64
S16188,Misty Walton,75,65,57,91,85
S16189,Christopher Walker,92,67,58,31,56
S16190,Christine Cook,43,54,36,65,50
S16191,Brett Cox,36,86,72,89,100
S16192,Stephen Marsh DDS,53,33,33,85,85
S16193,Paul Young,93,66,35,95,66
S16194,Ronald Contreras,55,45,79,73,96
S16195,Heather Tran,45,42,95,95,67
S16196,Austin Walters,51,42,75,72,55
S16197,Thomas Garza,39,68,51,58,90
S16198,Deanna Hernandez,95,45,35,32,79
S16199,David Barrett,79,68,84,76,92
S16200,Benjamin Lopez,71,91,75,53,62
S16201,Roy Martin,58,84,76,65,80
S16202,Judy Smith,39,32,85,78,85
S16203,Jason Mosley,62,35,61,73,75
S16204,Joseph Hill,91,77,61,54,98
S16205,Sandra Brown,70,38,87,93,93
S16206,Amber Smith,76,36,85,69,84
S16207,Susan Price,60,74,51,64,76
S16208,Dennis Olsen,42,84,48,97,94
S16209,Joel Shaw,49,39,96,69,79
S16210,Linda Frank,59,48,69,78,62
S16211,Matthew Alexander,53,42,44,73,59
S16212,Erik Graham PhD,90,55,69,49,55
S16213,Shawn Smith,61,46,43,38,86
S16214,Victor Gilbert,89,61,71,63,75
S16215,Melissa Rodriguez,34,50,46,30,60
S16216,Jessica Young,77,87,89,53,84
S16217,Franklin Christian,53,33,80,54,100
S16218,Jessica Evans,97,61,74,39,100
S16219,Tara Davis,52,38,50,43,96
S16220,Karen Tanner,89,49,81,97,100
S16221,Chad Henson,36,73,62,92,61
S16222,Katie Brooks,37,73,46,40,100
S16223,Wendy Campbell,48,56,31,54,80
S16224,Vanessa Osborne,53,89,60,43,73
S16225,Holly Thompson,40,38,60,57,67
S16226,Alexandra Patterson,54,55,96,84,84
S16227,Jasmine Colon,62,69,51,36,69
S16228,Scott Sims,81,62,97,37,60
S16229,Alex Stout,75,32,32,38,100
S16230,John Moore,61,38,44,46,96
S16231,Emily Johnson,72,80,92,72,66
S16232,Jasmine Holden,34,60,76,76,84
S16233,Robert Johnson,87,67,72,67,63
S16234,Katrina Mills,57,92,90,96,50
S16235,Scott Clay,84,71,76,68,68
S16236,Elizabeth Beck,62,38,43,45,100
S16237,Adam Lee,78,44,78,93,100
S16238,Crystal Webb,41,42,45,80,97
S16239,Terry Williams,41,47,91,57,57
S16240,Andrew Phillips,77,43,49,88,86
S16241,Michelle Davila,39,37,35,58,100
S16242,Kenneth Lee,32,42,83,47,83
S16243,Amanda Shannon,75,86,31,67,100
S16244,Brandon Stone,37,67,33,89,93
S16245,Haley Montgomery,40,55,44,55,58
S16246,Shane Todd,45,89,75,31,93
S16247,Jeffrey Fields,47,75,94,78,83
S16248,Paul Combs,66,72,31,39,99
S16249,Robert Webster,41,62,84,46,73
S16250,Susan Estrada,55,77,80,95,86
S16251,Crystal Allen MD,30,92,66,70,100
S16252,Marissa Munoz,33,37,43,52,91
S16253,Stephanie Lambert,36,96,64,33,51
S16254,Gary Wheeler,59,97,82,84,68
S16255,Monique Pruitt,54,84,58,66,100
S16256,Emily Abbott,92,68,55,75,100
S16257,Nicole Massey,48,59,66,45,95
S16258,Douglas Washington,42,38,32,73,100
S16259,Tanya Moon,72,84,44,43,88
S16260,Kyle Garrison,44,90,45,88,76
S16261,Brenda Mcdonald,90,60,90,70,66
S16262,Nancy Barrett,62,32,86,96,91
S16263,Victor Alvarez,53,72,95,95,54
S16264,Manuel Cook,37,39,78,59,86
S16265,Jaime Baker,97,95,74,92,55
S16266,Nichole Castillo,34,49,94,85,72
S16267,Travis Cantrell,47,53,50,52,100
S16268,David Riley,86,60,73,67,100
S16269,Charles Gibson,76,81,77,46,64
S16270,Danielle Aguilar,48,66,99,39,87
S16271,Marcus Dominguez,81,39,42,50,60
S16272,Julie Foster,42,82,72,46,59
S16273,Sherry Collier,79,92,83,36,100
S16274,Billy Ford,61,52,74,82,70
S16275,Dr. Tina Baker,73,48,48,45,83
S16276,Marc Macias,48,68,62,81,58
S16277,Joan Mercer,64,50,93,60,100
S16278,Mark Monroe,54,85,83,99,65
S16279,Lauren Martin,50,98,77,67,62
S16280,Laura Davis,55,74,34,43,57
S16281,Megan Kim,73,81,68,36,52
S16282,Lacey Johnston,69,80,39,51,55
S16283,Mr. Daniel Smith,40,35,80,76,78
S16284,Donald Davis,83,71,69,57,54
S16285,Daniel Ramos,44,35,62,65,69
S16286,Emily Glenn,52,41,63,89,100
S16287,Stacy Schultz,76,53,34,56,100
S16288,Stacy Nichols,36,46,84,99,61
S16289,Nicole Hill,68,44,52,68,97
S16290,Wanda Green,74,79,84,79,75
S16291,Steven Williamson,41,57,98,60,57
S16292,Rachael Ramos,46,34,87,77,85
S16293,Cody Hooper,58,86,83,35,58
S16294,Melissa Beck,45,31,35,39,52
S16295,Rickey Mclaughlin,58,51,90,89,57
S16296,Steven Friedman,39,47,94,88,58
S16297,Glenn Gaines,92,67,66,62,100
S16298,Heather Wallace,94,41,48,31,85
S16299,Doris Hughes,78,98,76,60,56
S16300,Susan Stephenson,59,53,90,88,84
S16301,Christian Brown,61,45,70,83,96
S16302,Mary Briggs,85,61,61,97,100
S16303,Natalie Vincent,37,90,42,41,100
S16304,Mrs. Jennifer Cooley,73,35,46,53,100
S16305,Tina Watson,31,77,91,91,100
S16306,Steven Gordon,40,73,55,47,100
S16307,Hannah Smith,97,73,86,52,56
S16308,Jonathan Smith,31,31,31,82,100
S16309,Cynthia Mcbride,87,65,75,87,100
S16310,Laura Mcgrath,30,65,64,40,98
S16311,Heather Garcia,73,63,46,38,78
S16312,Michael Mclaughlin,88,81,66,53,61
S16313,Sara Roberts,83,43,95,57,52
S16314,Michael Nichols,76,37,76,76,62
S16315,Kelly Hall,91,65,95,89,90
S16316,Jocelyn Smith,39,56,74,69,100
S16317,Mia Young,59,86,75,90,87
S16318,Crystal Owens,79,96,39,59,100
S16319,Logan Sandoval,66,44,88,42,66
S16320,Kenneth Thompson,76,51,67,77,64
S16321,Lisa Hernandez,60,93,52,48,87
S16322,Matthew Anderson,38,92,98,54,62
S16323,Shelia Johnson,41,82,91,43,61
S16324,Richard Watson,67,44,82,93,100
S16325,Timothy Davis DDS,31,53,42,39,57
S16326,James Page,41,76,50,91,72
S16327,Anthony Rocha,35,58,59,63,68
S16328,Patrick Thompson,84,43,78,58,100
S16329,Craig Woods,52,61,47,78,100
S16330,Daniel Romero,68,97,56,30,70
S16331,Joseph Allen,88,45,33,68,72
S16332,Jennifer Sullivan,36,37,52,79,100
S16333,Angela Moore,86,97,39,47,71
S16334,Christine Kelley,44,67,34,96,56
S16335,Tyler Simon,41,36,86,99,94
S16336,Matthew Thompson,37,37,52,31,81
S16337,Emily Romero,94,81,55,68,78
S16338,Miranda Jensen,73,75,62,64,60
S16339,Nicholas Smith,74,45,58,51,90
S16340,Samantha Taylor DVM,65,59,69,32,91
S16341,Dean Hodges,64,70,73,68,95
S16342,Chad Mitchell,56,32,58,41,66
S16343,Kenneth Ramirez,91,56,35,96,74
S16344,Norman Cruz,77,44,57,98,71
S16345,Jessica Harrell,38,59,96,47,100
S16346,Kelly Tucker,43,47,31,64,80
S16347,Jessica Hernandez,45,66,67,74,79
S16348,Brad Richmond,81,80,77,64,72
S16349,James Moore,44,93,51,87,61
S16350,Mr. Brian Murphy,90,58,35,53,100
S16351,Michelle Lee,62,44,34,94,95
S16352,Shane Murray,79,76,47,96,82
S16353,Jeffery Rojas,50,54,49,91,77
S16354,Karen Roy,46,52,49,72,100
S16355,Jacqueline Rodriguez,93,38,62,74,52
S16356,Mark Mason,41,88,72,87,67
S16357,Amanda Davenport,82,54,39,69,100
S16358,Caleb Butler,98,34,80,74,67
S16359,Michelle Bridges,66,81,45,63,100
S16360,Joshua Martin,39,68,54,55,59
S16361,Angela Baker,45,54,42,93,51
S16362,Michael Garcia,30,36,85,37,100
S16363,Tammy Williams,44,40,30,92,77
S16364,Christopher Lin,63,79,67,86,100
S16365,Jacob Arnold,98,38,40,34,100
S16366,Dr. Sarah Krause MD,60,31,76,72,61
S16367,Jesse Miller,42,44,67,88,84
S16368,Heidi Brown,83,34,57,65,89
S16369,James Holmes,73,83,90,92,65
S16370,Tiffany Blackwell,49,81,70,71,52
S16371,Brian Hooper,70,54,70,54,92
S16372,Patrick Wilson,38,42,66,81,71
S16373,Laura Haley,40,66,48,77,100
S16374,Diana Martin,50,32,99,76,67
S16375,Christopher Gillespie,91,92,34,97,97
S16376,Steven Patel,58,57,39,77,100
S16377,Elizabeth Leonard,47,83,36,74,95
S16378,Jacob Schaefer,51,99,57,32,60
S16379,Kelly Ford MD,37,58,71,53,90
S16380,Nathaniel Henderson,74,87,49,93,55
S16381,Karen Powell,42,38,80,38,100
S16382,Carmen House,47,36,94,97,82
S16383,Nicole Holt,66,41,66,31,99
S16384,Elizabeth Ross,92,85,88,34,91
S16385,Ruben Evans,76,95,76,54,55
S16386,Andrew Richardson,89,82,77,73,77
S16387,Andrew Alvarez,44,37,81,51,91
S16388,Rachel Salazar,71,77,74,35,79
S16389,William Green,44,70,88,49,100
S16390,Rebecca Snow,65,84,63,78,73
S16391,Robert Ortiz,71,30,92,36,61
S16392,Grant Reyes,30,97,62,67,100
S16393,Cheryl Davis,94,74,79,90,81
S16394,Frank Lewis,70,30,53,88,100
S16395,Holly Gill,78,35,34,44,70
S16396,Harold Compton,69,67,96,80,100
S16397,Danny Trevino,53,96,91,93,95
S16398,Robert Nguyen,54,34,92,77,55
S16399,Carla Wood,39,41,89,56,86
S16400,Sherri Whitehead,43,88,92,63,81
S16401,Scott Waters,72,89,45,66,79
S16402,Shawn Clark,62,50,95,48,100
S16403,Christian Petersen,94,96,31,36,80
S16404,Jason Rogers,77,78,83,58,100
S16405,William Johnson,82,93,40,33,100
S16406,Alexander Reynolds,34,31,78,46,93
S16407,Jacqueline Montgomery,77,54,35,55,100
S16408,Nicholas Washington,88,90,33,96,100
S16409,Gary Roman,76,50,60,63,100
S16410,Christine Robles,31,45,77,43,100
S16411,William Henderson,88,79,31,99,100
S16412,James Harrell,48,96,71,52,66
S16413,Robert Jacobson,46,34,44,56,65
S16414,Raymond Reyes,88,77,80,34,52
S16415,Amanda Jarvis,68,96,65,99,60
S16416,Laurie Malone,63,49,62,45,100
S16417,Joseph Berry,80,42,74,43,100
S16418,Mrs. Jamie Smith,97,57,49,79,91
S16419,Pamela Smith,34,42,52,94,54
S16420,Anthony Campbell,30,88,48,59,85
S16421,David Garcia,37,99,63,39,100
S16422,Deborah Gonzalez,75,33,81,54,100
S16423,Javier Mcdonald,78,70,65,90,68
S16424,Timothy Williamson,42,71,50,31,63
S16425,John Robinson,77,96,94,40,99
S16426,Garrett Henry,93,73,61,30,65
S16427,Joshua Harris,37,56,54,91,64
S16428,Andrew Garcia,84,86,61,89,84
S16429,Jason Weber MD,83,65,61,68,100
S16430,Jonathan Anderson,55,90,42,79,67
S16431,Jeff Jones,68,36,48,70,100
S16432,Colleen Sanchez,37,80,45,79,56
S16433,Lindsey James,70,35,33,62,76
S16434,Jesus Diaz,92,67,95,57,100
S16435,Jeffrey Sharp,75,49,97,95,51
S16436,Johnny Hughes,63,75,81,72,77
S16437,Michael Mays,77,68,94,87,56
S16438,William Weaver,57,33,45,43,58
S16439,Mark Ibarra,70,76,94,47,97
S16440,Dennis Calhoun,63,72,36,96,64
S16441,Charles Lynch,90,74,92,33,74
S16442,Kathleen Pierce,39,80,94,64,79
S16443,Jessica Flynn,42,50,93,35,67
S16444,Hannah Ramirez,96,37,78,41,100
S16445,Carol Flores,61,79,63,88,77
S16446,Micheal Walton,60,34,38,34,56
S16447,George Guerrero,83,75,82,34,93
S16448,Beth Carter DVM,41,41,52,34,93
S16449,Christopher Davis,78,51,65,98,100
S16450,Rebecca Atkinson,65,59,31,65,70
S16451,Randy Harrington,55,94,63,52,95
S16452,Justin Tanner,32,64,61,83,82
S16453,Michael Coleman,69,44,39,57,100
S16454,Teresa Fleming,38,78,54,93,58
S16455,Carmen Thomas,55,68,84,69,57
S16456,Grace Sherman,67,88,66,68,54
S16457,Joe Parker,68,53,80,88,92
S16458,Kimberly Adams,30,75,58,88,78
S16459,Jessica Cantu,71,38,30,76,100
S16460,Christopher Baker,55,92,78,47,82
S16461,Brandi Meyer,97,43,72,80,64
S16462,Rebecca Wallace,65,78,55,84,93
S16463,Daniel Reynolds,86,94,73,92,100
S16464,Kimberly Lowery,66,31,85,49,100
S16465,Michael Turner,57,65,77,84,93
S16466,Rebecca Phillips,31,50,67,60,66
S16467,Derrick Wilson,33,69,33,48,55
S16468,Michael Hanson,61,85,60,30,94
S16469,John Phillips,60,84,87,51,78
S16470,Johnathan Houston,86,33,60,84,85
S16471,James Gentry,90,53,40,31,57
S16472,Jennifer Lopez,42,31,99,42,86
S16473,Dominique Robinson,99,63,99,77,97
S16474,Patricia Pierce,97,34,53,37,100
S16475,Gregory Carey,85,96,46,54,53
S16476,Susan Cox,30,45,84,75,87
S16477,Catherine Bryan,55,87,53,54,95
S16478,Teresa Howard,72,37,38,45,100
S16479,Kimberly Gray,49,87,40,85,58
S16480,Mr. Alex Luna Jr.,70,44,98,56,100
S16481,Ruth Nelson,85,34,65,90,61
S16482,Bonnie Rice,62,59,54,54,65
S16483,Raymond Perkins,35,59,62,55,71
S16484,Michael Davis,57,86,84,69,100
S16485,Jennifer Pena,50,37,75,51,98
S16486,Alvin Sullivan,56,82,68,51,59
S16487,Steven Taylor,31,30,86,44,90
S16488,Sabrina Edwards,97,76,77,76,84
S16489,Alejandro Hardy,92,57,82,60,80
S16490,Sean Hill,66,88,72,83,77
S16491,Sarah Cruz,63,44,50,73,75
S16492,Tiffany Lee,39,53,38,33,100
S16493,Brooke Contreras,53,37,30,56,65
S16494,Dr. Steven Martin,84,44,96,96,83
S16495,Danielle Ho,42,31,63,92,85
S16496,Chad Bradley,34,59,34,70,100
S16497,Matthew Taylor,45,84,54,55,100
S16498,Karen Benson,87,78,49,41,65
S16499,Brian Ramirez,91,92,42,58,100
S16500,Steven Melendez,95,97,48,68,69
S16501,Robert Jones,37,77,83,40,100
S16502,Michele Browning,76,42,96,33,100
S16503,Zachary Washington,93,42,69,48,76
S16504,Chris Carroll,80,58,54,81,73
S16505,Jennifer Lynch,98,30,86,45,100
S16506,Nathaniel Oconnell,85,70,69,85,72
S16507,Andrea Daniels,39,32,31,94,100
S16508,Michael Stephenson,43,59,66,71,100
S16509,Michelle Salazar,94,95,39,43,100
S16510,Sarah Hall,37,60,53,82,84
S16511,Erin Garcia,68,51,54,92,100
S16512,Jason Cooke,73,70,71,36,92
S16513,Tyler Medina,92,49,30,36,100
S16514,Natalie Cole,38,93,72,69,83
S16515,Zachary Stevenson,38,88,41,95,100
S16516,Kenneth Johnson,32,75,97,55,100
S16517,Austin Farmer,50,52,69,32,76
S16518,Kimberly Myers,36,62,91,78,73
S16519,Joseph Johnson,78,43,45,90,54
S16520,Jennifer White,56,60,79,73,67
S16521,Travis Gardner,44,54,76,83,90
S16522,Donald Contreras,48,90,31,37,84
S16523,Eddie Lang,36,34,31,52,69
S16524,Timothy Thomas,65,74,63,52,82
S16525,Rachel Parker,95,68,93,58,57
S16526,Samuel Peterson,71,71,58,35,82
S16527,Morgan Smith,57,46,54,81,100
S16528,Joseph Ramirez,43,35,66,48,81
S16529,James Lam,30,43,86,82,71
S16530,Robert Rodriguez,62,54,75,72,85
S16531,Michael Alexander,96,50,85,91,94
S16532,Peter Hawkins,64,93,32,98,55
S16533,Rebecca Thomas,67,73,36,32,92
S16534,Ellen Thornton,34,65,81,40,70
S16535,Maria Franklin,63,73,85,80,52
S16536,Charles Castro,97,35,56,44,92
S16537,Jeremy Stevens,85,63,73,87,73
S16538,Alexis Campbell,63,46,53,85,100
S16539,Christopher Hughes,30,42,58,46,93
S16540,Erica Rodriguez,38,41,79,89,75
S16541,Mr. Jose Hampton,46,57,46,59,71
S16542,Anita Richard,91,70,87,76,55
S16543,Tina Zavala,38,60,90,45,98
S16544,Sarah Leon,88,73,49,49,52
S16545,Randy Lewis,90,97,90,50,100
S16546,Melvin Lopez,80,35,69,49,63
S16547,Natasha Campbell,79,96,69,81,89
S16548,Justin Johnson,33,48,63,48,100
S16549,Kimberly Lane,35,95,94,45,100
S16550,Donald Oconnor,62,74,38,30,100
S16551,Jordan Hinton,76,37,85,32,85
S16552,Jeremy Briggs,64,70,32,38,86
S16553,Jessica Smith,61,55,88,82,71
S16554,Andrew Schultz,35,78,36,50,89
S16555,Rebekah Francis,83,99,38,58,100
S16556,Loretta Barry,79,56,49,80,59
S16557,Jonathan Carlson,70,36,61,87,60
S16558,Kenneth Brooks,60,64,66,76,60
S16559,Dylan Hernandez DVM,66,87,53,32,100
S16560,Tammy Schaefer,30,75,70,66,65
S16561,Jessica Scott,90,66,62,68,94
S16562,Eileen Patrick,62,48,41,64,87
S16563,Steven Cox,34,39,86,31,67
S16564,Susan Shannon,61,51,94,38,100
S16565,Jennifer Graham,91,63,45,96,86
S16566,Lori Adams,49,68,32,62,97
S16567,Jeanette Jordan,37,71,74,73,60
S16568,Suzanne Lopez,73,99,54,98,100
S16569,Ronnie Orozco,87,54,98,53,73
S16570,Austin Burke,94,77,49,63,57
S16571,Brenda Lawrence,93,69,98,30,100
S16572,Mary Curtis,94,44,54,85,100
S16573,Melissa Watts,74,66,49,55,75
S16574,Joshua Skinner,35,78,46,37,100
S16575,Heidi Perez,38,45,94,34,65
S16576,Katherine Webb,89,36,99,80,100
S16577,Brittney Reid,81,84,64,72,87
S16578,Karen May,74,69,60,80,91
S16579,Ryan Randall,37,85,48,76,72
S16580,Angela Carlson,94,90,71,68,78
S16581,Wendy Gonzalez,78,67,92,35,51
S16582,Jacqueline Harris,44,55,87,34,79
S16583,Danny Alexander,61,67,80,57,67
S16584,Valerie Harris,33,76,96,44,73
S16585,Joshua Frazier,63,75,74,34,98
S16586,Ronald Valdez,76,79,47,71,100
S16587,Nathan Mack,99,68,62,90,84
S16588,Steven Sanchez,85,47,68,87,73
S16589,Todd Hall,83,71,58,38,80
S16590,Andrew Cobb,42,41,70,50,100
S16591,Donald Tate,47,91,46,43,100
S16592,Brian Greene,35,95,51,85,68
S16593,Jennifer Medina,57,72,60,30,79
S16594,Ashley Love,63,78,79,52,100
S16595,Todd Cohen,75,33,54,78,100
S16596,Douglas Castillo,34,64,68,72,57
S16597,Carolyn Gonzalez,59,80,86,52,97
S16598,Mrs. Dana Young,77,67,51,56,63
S16599,Nicholas Erickson,83,95,39,99,73
S16600,Tara Chung,34,56,72,54,100
S16601,Anthony Clark,39,80,46,45,100
S16602,Gary Johnson,56,38,93,82,100
S16603,Henry Jones,85,39,75,66,90
S16604,Miguel Davis,84,44,90,94,55
S16605,Mrs. Nicole Fowler PhD,67,31,56,89,100
S16606,Heather Anderson,30,81,49,73,100
S16607,Patricia Diaz,33,56,44,82,100
S16608,Wendy Gibson,41,53,48,72,100
S16609,Jason Padilla,51,50,62,97,79
S16610,Daniel Stone,81,44,95,80,63
S16611,Matthew Miller,88,55,73,83,100
S16612,Lisa Diaz,69,56,75,30,100
S16613,Jerry Shelton,41,75,96,48,95
S16614,Breanna Smith,92,98,50,63,73
S16615,Jamie Gutierrez,77,54,79,41,60
S16616,Stacey Trevino,85,69,44,53,100
S16617,Cristian Cook,35,83,63,65,69
S16618,Peggy Armstrong,34,68,43,92,79
S16619,Darlene Roberts,71,53,39,64,62
S16620,Chad Pope,76,50,95,95,89
S16621,Mary Francis,68,90,90,68,54
S16622,Cathy Taylor,38,66,89,78,99
S16623,Donald Spencer,36,75,49,33,64
S16624,Taylor Smith,56,92,86,48,60
S16625,Kristin Edwards,98,50,44,30,93
S16626,Curtis Cooper,69,35,83,79,76
S16627,Diana Johnson,69,95,45,48,71
S16628,Brittany Smith,76,77,41,91,69
S16629,James Delgado,64,60,43,57,67
S16630,Hailey Turner,48,36,90,58,100
S16631,Garrett Thomas,82,64,50,80,51
S16632,David Cummings,80,46,56,78,100
S16633,Holly Cruz,55,79,83,38,100
S16634,Nancy Bridges,38,71,81,83,74
S16635,Brittney Garrett,70,66,50,57,64
S16636,Jennifer Riddle,76,75,71,73,56
S16637,Jeffrey Dodson,53,84,79,65,79
S16638,Mrs. Donna Cross,39,35,99,64,51
S16639,David White,52,62,65,80,92
S16640,Kenneth Moore,66,45,54,57,71
S16641,Anthony Clark,31,50,64,94,77
S16642,Monica Torres,74,79,52,67,86
S16643,Ashley Guzman,48,34,83,53,94
S16644,Denise Johnson,57,55,46,57,66
S16645,Katherine Meyer,60,78,63,66,96
S16646,Mr. Jordan Terry,88,39,78,55,54
S16647,Kimberly Fox,44,79,86,38,97
S16648,Donald Phillips,39,99,33,95,76
S16649,Jesus Harrison,52,87,69,88,67
S16650,Andre Mcneil,95,93,98,32,75
S16651,Amber Johnson,51,53,55,37,64
S16652,Stephanie Tucker,36,65,55,93,67
S16653,Paul Jacobs,93,46,46,32,72
S16654,Allen Lin,35,95,42,72,95
S16655,Cameron Mason,45,79,82,80,58
S16656,Hannah Wright,81,98,63,84,83
S16657,Kristin Phelps,81,54,50,88,62
S16658,William Owens,49,97,54,95,70
S16659,Sara Rios,35,58,39,50,97
S16660,Brady Thomas,39,42,48,41,96
S16661,Jonathan Bryant,51,44,48,46,100
S16662,James Austin,56,72,86,75,96
S16663,Francis Calhoun,81,57,39,70,64
S16664,Marc Taylor,78,83,72,59,76
S16665,Lauren Beard,32,92,66,51,56
S16666,Michelle Campbell,53,55,94,65,100
S16667,Felicia Young,90,57,82,98,100
S16668,Hayley Evans,88,78,47,39,85
S16669,Dale Hawkins,85,81,78,53,61
S16670,Amanda Young,42,47,98,41,100
S16671,Sean Yates,66,71,86,83,96
S16672,Joanne Lawrence,89,72,79,57,78
S16673,Samuel Willis,95,81,61,98,89
S16674,Brian Adams,87,57,97,80,55
S16675,Taylor Miller,96,98,98,99,80
S16676,Todd Vargas,91,72,83,40,89
S16677,Peter Schneider,60,41,90,84,93
S16678,Scott Wiley,83,78,73,51,98
S16679,Keith Valencia,99,31,60,94,100
S16680,Cathy Wheeler,75,83,76,41,99
S16681,Casey Dixon,34,45,82,32,53
S16682,Donald Lynch,96,33,61,92,66
S16683,Nicole Larsen,49,86,60,70,86
S16684,John Johnson,94,87,97,78,100
S16685,George Daniels,45,34,38,68,82
S16686,Dustin Yu,63,60,59,30,99
S16687,Victoria Owen,57,49,61,71,63
S16688,Kimberly Suarez,80,72,79,58,100
S16689,Andrew Chavez,99,45,91,35,60
S16690,Gloria Robinson,33,56,91,67,68
S16691,Daniel Flores,53,65,80,81,70
S16692,Charles Marquez,72,44,72,58,73
S16693,Brenda Craig,92,30,62,60,100
S16694,Ronnie Contreras,74,68,92,91,88
S16695,Jeremy May,34,34,98,40,89
S16696,Grace Gross,33,86,59,66,86
S16697,Karen Ingram,49,50,36,92,50
S16698,Charles Grimes,89,74,76,99,81
S16699,Antonio Yu,30,51,59,80,100
